,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1450,548,2013-07-01 07:31:49,2013-07-01 07:40:57,511,E 14 St & Avenue B,40.72938685,-73.97772429,476,E 31 St & 3 Ave,40.74394314,-73.97966069,15837,Subscriber,1972,2
1456,1792,2013-07-01 07:32:05,2013-07-01 08:01:57,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,217,Old Fulton St,40.70277159,-73.99383605,14692,Subscriber,1979,1
1511,299,2013-07-01 07:36:02,2013-07-01 07:41:01,259,South St & Whitehall St,40.70122128,-74.01234218,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,18741,Subscriber,1957,1
1548,721,2013-07-01 07:38:24,2013-07-01 07:50:25,341,Stanton St & Mangin St,40.71782143,-73.97628939,501,FDR Drive & E 35 St,40.744219,-73.97121214,18891,Subscriber,1976,1
1551,177,2013-07-01 07:38:42,2013-07-01 07:41:39,426,West St & Chambers St,40.71754834,-74.01322069,249,Harrison St & Hudson St,40.71870987,-74.0090009,18145,Subscriber,1973,1
1609,557,2013-07-01 07:43:01,2013-07-01 07:52:18,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,279,Sands St & Gold St,40.69986937,-73.98271933,17216,Subscriber,1986,2
1793,580,2013-07-01 07:53:43,2013-07-01 08:03:23,348,W Broadway & Spring St,40.72490985,-74.00154702,254,W 11 St & 6 Ave,40.73532427,-73.99800419,19982,Subscriber,1955,1
1820,338,2013-07-01 07:54:42,2013-07-01 08:00:20,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,18014,Subscriber,1981,2
1996,30495,2013-07-01 08:03:21,2013-07-01 16:31:36,347,W Houston St & Hudson St,40.72873888,-74.00748842,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,16113,Customer,\N,0
2076,495,2013-07-01 08:06:37,2013-07-01 08:14:52,467,Dean St & 4 Ave,40.68312489,-73.97895137,310,State St & Smith St,40.68926942,-73.98912867,17086,Subscriber,1974,1
2082,311,2013-07-01 08:06:56,2013-07-01 08:12:07,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,239,Willoughby St & Fleet St,40.69196566,-73.9813018,19058,Subscriber,1978,1
2277,1012,2013-07-01 08:13:59,2013-07-01 08:30:51,368,Carmine St & 6 Ave,40.73038599,-74.00214988,340,Madison St & Clinton St,40.71269042,-73.98776323,16111,Subscriber,1987,1
2343,591,2013-07-01 08:16:39,2013-07-01 08:26:30,375,Mercer St & Bleecker St,40.72679454,-73.99695094,248,Laight St & Hudson St,40.72185379,-74.00771779,19687,Subscriber,1979,1
2373,376,2013-07-01 08:17:35,2013-07-01 08:23:51,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,15797,Subscriber,1983,2
2421,742,2013-07-01 08:18:49,2013-07-01 08:31:11,311,Norfolk St & Broome St,40.7172274,-73.98802084,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,19012,Subscriber,1978,1
2425,626,2013-07-01 08:18:59,2013-07-01 08:29:25,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,289,Monroe St & Classon Ave,40.684568299999995,-73.95881081,14867,Customer,\N,0
2567,451,2013-07-01 08:23:40,2013-07-01 08:31:11,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,144,Nassau St & Navy St,40.69839895,-73.98068914,17499,Subscriber,1975,1
2693,543,2013-07-01 08:27:51,2013-07-01 08:36:54,398,Atlantic Ave & Furman St,40.69165183,-73.99997859999999,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,15130,Subscriber,1986,2
2707,11833,2013-07-01 08:28:11,2013-07-01 11:45:24,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,418,Front St & Gold St,40.70224,-73.982578,17878,Customer,\N,0
2746,236,2013-07-01 08:29:48,2013-07-01 08:33:44,233,Joralemon St & Adams St,40.69246277,-73.98963911,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,18014,Subscriber,1983,1
2818,1103,2013-07-01 08:32:13,2013-07-01 08:50:36,447,8 Ave & W 52 St,40.76370739,-73.9851615,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,20073,Subscriber,1971,1
2838,214,2013-07-01 08:32:52,2013-07-01 08:36:26,406,Hicks St & Montague St,40.69512845,-73.99595065,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,20164,Subscriber,1959,2
2874,890,2013-07-01 08:33:48,2013-07-01 08:48:38,2004,6 Ave & Broome St,40.724399,-74.004704,408,Market St & Cherry St,40.71076228,-73.99400398,18780,Subscriber,1976,1
2957,446,2013-07-01 08:36:15,2013-07-01 08:43:41,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,18960,Subscriber,1973,1
3557,567,2013-07-01 08:54:53,2013-07-01 09:04:20,473,Rivington St & Chrystie St,40.72110063,-73.99192540000001,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,19855,Subscriber,1982,2
3657,1537,2013-07-01 08:59:15,2013-07-01 09:24:52,401,Allen St & Rivington St,40.72019576,-73.98997825,431,Hanover Pl & Livingston St,40.68864636,-73.98263429,18922,Subscriber,1970,1
3877,189,2013-07-01 09:10:27,2013-07-01 09:13:36,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,15818,Subscriber,1976,1
4007,301,2013-07-01 09:16:59,2013-07-01 09:22:00,310,State St & Smith St,40.68926942,-73.98912867,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,16677,Subscriber,1980,1
4237,858,2013-07-01 09:28:46,2013-07-01 09:43:04,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,15542,Customer,\N,0
4577,547,2013-07-01 09:48:38,2013-07-01 09:57:45,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,261,Johnson St & Gold St,40.69474881,-73.98362464,15048,Subscriber,1979,1
4726,2279,2013-07-01 10:35:50,2013-07-01 11:13:49,259,South St & Whitehall St,40.70122128,-74.01234218,342,Columbia St & Rivington St,40.71739973,-73.98016555,17247,Subscriber,1951,1
4868,1346,2013-07-01 10:56:28,2013-07-01 11:18:54,396,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,18751,Customer,\N,0
4938,236,2013-07-01 11:37:09,2013-07-01 11:41:05,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,17428,Customer,\N,0
5035,793,2013-07-01 11:54:27,2013-07-01 12:07:40,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,16257,Customer,\N,0
5165,402,2013-07-01 12:15:52,2013-07-01 12:22:34,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,16395,Subscriber,1978,2
5622,227,2013-07-01 13:13:41,2013-07-01 13:17:28,350,Clinton St & Grand St,40.71559509,-73.9870295,400,Pitt St & Stanton St,40.71926081,-73.98178024,18986,Subscriber,1986,1
6084,687,2013-07-01 14:08:07,2013-07-01 14:19:34,403,E 2 St & 2 Ave,40.72502876,-73.99069656,339,Avenue D & E 12 St,40.72580614,-73.97422494,16648,Subscriber,1981,1
6278,869,2013-07-01 14:26:39,2013-07-01 14:41:08,528,2 Ave & E 31 St,40.74290902,-73.97706058,262,Washington Park,40.69178232,-73.97372989,15346,Subscriber,1992,1
6992,1431,2013-07-01 15:53:56,2013-07-01 16:17:47,398,Atlantic Ave & Furman St,40.69165183,-73.99997859999999,398,Atlantic Ave & Furman St,40.69165183,-73.99997859999999,18137,Customer,\N,0
7134,643,2013-07-01 16:06:08,2013-07-01 16:16:51,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,82,St James Pl & Pearl St,40.71117416,-74.00016545,15954,Subscriber,1958,1
7897,163,2013-07-01 16:57:50,2013-07-01 17:00:33,430,York St & Jay St,40.7014851,-73.98656928,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,20127,Subscriber,1970,1
7962,1656,2013-07-01 17:00:37,2013-07-01 17:28:13,464,E 56 St & 3 Ave,40.75934501,-73.96759673,331,Pike St & Monroe St,40.71173107,-73.99193043,16759,Subscriber,1983,1
8333,799,2013-07-01 17:12:59,2013-07-01 17:26:18,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,20042,Subscriber,1980,1
9891,267,2013-07-01 18:06:30,2013-07-01 18:10:57,314,Montague St & Clinton St,40.69424674,-73.99215922,407,Henry St & Poplar St,40.700469,-73.991454,17949,Subscriber,1970,1
11368,909,2013-07-01 18:50:04,2013-07-01 19:05:13,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,20205,Subscriber,1979,1
13361,948,2013-07-01 19:58:35,2013-07-01 20:14:23,418,Front St & Gold St,40.70224,-73.982578,409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,17402,Subscriber,1979,1
29648,476,2013-07-02 17:02:18,2013-07-02 17:10:14,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,119,Park Ave & St Edwards St,40.69608941,-73.97803415,17375,Subscriber,1987,2
135732,910,2013-07-07 15:29:26,2013-07-07 15:44:36,457,Broadway & W 58 St,40.76695317,-73.98169333,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,17731,Subscriber,1980,1
304195,524,2013-07-14 15:32:09,2013-07-14 15:40:53,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,2010,Grand St & Greene St,40.72165481,-74.00234737,17251,Subscriber,1984,1
